"Group.1","x"
"11/1/2017",71.45
"11/1/2018",81.525
"11/1/2019",71.05
"11/1/2020",82.4
"11/10/2011",94.675
"11/10/2012",75.2
"11/10/2013",56.6
"11/10/2014",77.975
"11/10/2015",95.325
"11/10/2016",68.625
"11/10/2017",76.225
"11/10/2018",77.525
"11/10/2019",61.7
"11/10/2020",87.25
"11/11/2011",70.075
"11/11/2012",74.5
"11/11/2013",62.45
"11/11/2014",82.225
"11/11/2015",79.325
"11/11/2016",61.475
"11/11/2017",43.75
"11/11/2018",59.8
"11/11/2019",70.8
"11/11/2020",94.45
"11/12/2011",64.825
"11/12/2012",84.775
"11/12/2013",58.35
"11/12/2014",82.8
"11/12/2015",80.525
"11/12/2016",57.6
"11/12/2017",46.6
"11/12/2018",75.6
"11/12/2019",70.6
"11/12/2020",93.225
"11/13/2011",66.95
"11/13/2012",79.4
"11/13/2013",59.3
"11/13/2014",58.3
"11/13/2015",61.15
"11/13/2016",43.65
"11/13/2017",85.075
"11/13/2018",93.95
"11/13/2019",51.85
"11/13/2020",75.575
"11/14/2011",69.1
"11/14/2012",69.85
"11/14/2013",51.75
"11/14/2014",66.7
"11/14/2015",52.175
"11/14/2016",44.275
"11/14/2017",83.475
"11/14/2018",72.525
"11/14/2019",50.6
"11/14/2020",67.15
"11/15/2011",80.325
"11/15/2012",76.225
"11/15/2013",55.175
"11/15/2014",54.05
"11/15/2015",64.1
"11/15/2016",50.775
"11/15/2017",78.25
"11/15/2018",80.925
"11/15/2019",56.775
"11/15/2020",75.25
"11/16/2011",93.825
"11/16/2012",68
"11/16/2013",82.4
"11/16/2014",54.725
"11/16/2015",47.675
"11/16/2016",51.525
"11/16/2017",78.25
"11/16/2018",94.075
"11/16/2019",64.3
"11/16/2020",67.325
"11/17/2011",86.225
"11/17/2012",67.5
"11/17/2013",94.25
"11/17/2014",89.2
"11/17/2015",66.75
"11/17/2016",69.65
"11/17/2017",66.375
"11/17/2018",82.4
"11/17/2019",53.05
"11/17/2020",56.175
"11/18/2011",67.225
"11/18/2012",81.075
"11/18/2013",71.725
"11/18/2014",60.6
"11/18/2015",84.175
"11/18/2016",65.575
"11/18/2017",69.725
"11/18/2018",86.575
"11/18/2019",81.25
"11/18/2020",62.85
"11/19/2011",67.175
"11/19/2012",84.4
"11/19/2013",54.875
"11/19/2014",40.45
